_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
2943,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,"Watec Co., Ltd.","Watec Co., Ltd. WAT-231S","Watec Co., Ltd. WAT-231S","Watec Co., Ltd. WAT-231S","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-231S,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-231S,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сверхминиатюрная видеокамера Watec Co., Ltd. WAT-231S, обладающая уникальной чувствительностью для данного класса, в модификации CD применяется серебристый колпачек с полосой-просветом для объектива, что разрешает маскировано располагать телекамеру как на","Сверхминиатюрная видеокамера Watec Co., Ltd. WAT-231S, обладающая уникальной чувствительностью для данного класса, в модификации CD применяется серебристый колпачек с полосой-просветом для объектива, что разрешает маскировано располагать телекамеру как на потолке, так и на стене, предназначена для использования внутри помещений. У видеокамеры имеется возможность управления автодиафрагмой как VD так и DD. Также Watec Co., Ltd. WAT-231S имеет композитный видеовыход S-VHS, объективом не комплектуется.",0,catalog/img/2943.jpg
2944,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,"Watec Co., Ltd.","Watec Co., Ltd. WAT-250D","Watec Co., Ltd. WAT-250D","Watec Co., Ltd. WAT-250D","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-250D,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-250D,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","1/3"" цветная видеокамера Watec Co., Ltd. WAT-250D с цифровой DSP, автоматическая регулировка усиления (АРУ), компенсацией засветкой фона (BLC), электронным затвором (ES), автоматическим управлением диафрагмой (direct drive DD / video drive VD).","1/3"" цветная видеокамера Watec Co., Ltd. WAT-250D с цифровой DSP, автоматическая регулировка усиления (АРУ), компенсацией засветкой фона (BLC), электронным затвором (ES), автоматическим управлением диафрагмой (direct drive DD / video drive VD).",0,catalog/img/2944.jpg
2948,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,"Watec Co., Ltd.","Watec Co., Ltd. WAT-230 VIVID","Watec Co., Ltd. WAT-230 VIVID","Watec Co., Ltd. WAT-230 VIVID","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-230 VIVID,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-230 VIVID,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","АНАЛОГ ВЗАМЕН: Watec Co., Ltd. WAT-230 VIVID/G3.8","АНАЛОГ ВЗАМЕН: Watec Co., Ltd. WAT-230 VIVID/G3.8",0,catalog/img/2948.jpg
2949,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,"Watec Co., Ltd.","Watec Co., Ltd. WAT-240 VIVID","Watec Co., Ltd. WAT-240 VIVID","Watec Co., Ltd. WAT-240 VIVID","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-240 VIVID,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-240 VIVID,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","АНАЛОГ ВЗАМЕН: Watec Co., Ltd. WAT-240 VIVID/G3.8","АНАЛОГ ВЗАМЕН: Watec Co., Ltd. WAT-240 VIVID/G3.8",0,catalog/img/2949.jpg
2950,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,"Watec Co., Ltd.","Watec Co., Ltd. WAT-230CD","Watec Co., Ltd. WAT-230CD","Watec Co., Ltd. WAT-230CD","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-230CD,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Watec Co., Ltd. WAT-230CD,Watec Co., Ltd.,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/2950.jpg
2951,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco ICS310-MC3/3.6/6/8/12,Pelco ICS310-MC3/3.6/6/8/12,Pelco ICS310-MC3/3.6/6/8/12,"Системы видеонаблюдения,Видеонаблюдение,Pelco ICS310-MC3/3.6/6/8/12,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco ICS310-MC3/3.6/6/8/12,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2951.jpg
2952,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco CCC1380UH-6X,Pelco CCC1380UH-6X,Pelco CCC1380UH-6X,"Системы видеонаблюдения,Видеонаблюдение,Pelco CCC1380UH-6X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco CCC1380UH-6X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2952.jpg
2953,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco C10CH-6X,Pelco C10CH-6X,Pelco C10CH-6X,"Системы видеонаблюдения,Видеонаблюдение,Pelco C10CH-6X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco C10CH-6X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2953.jpg
2954,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco C10CH-7X,Pelco C10CH-7X,Pelco C10CH-7X,"Системы видеонаблюдения,Видеонаблюдение,Pelco C10CH-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco C10CH-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2954.jpg
2955,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco C10DN-6X,Pelco C10DN-6X,Pelco C10DN-6X,"Системы видеонаблюдения,Видеонаблюдение,Pelco C10DN-6X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco C10DN-6X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2955.jpg
2956,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco C10DN-7X,Pelco C10DN-7X,Pelco C10DN-7X,"Системы видеонаблюдения,Видеонаблюдение,Pelco C10DN-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco C10DN-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2956.jpg
2957,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco CC3710UH-7X,Pelco CC3710UH-7X,Pelco CC3710UH-7X,"Системы видеонаблюдения,Видеонаблюдение,Pelco CC3710UH-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco CC3710UH-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2957.jpg
2958,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco CC3770UH-7X,Pelco CC3770UH-7X,Pelco CC3770UH-7X,"Системы видеонаблюдения,Видеонаблюдение,Pelco CC3770UH-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco CC3770UH-7X,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2958.jpg
2959,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco CCC5100H-6A,Pelco CCC5100H-6A,Pelco CCC5100H-6A,"Системы видеонаблюдения,Видеонаблюдение,Pelco CCC5100H-6A,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco CCC5100H-6A,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2959.jpg
2960,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco IS90-DWV9,Pelco IS90-DWV9,Pelco IS90-DWV9,"Системы видеонаблюдения,Видеонаблюдение,Pelco IS90-DWV9,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco IS90-DWV9,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2960.jpg
2961,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Pelco,Pelco IS90-DWV22,Pelco IS90-DWV22,Pelco IS90-DWV22,"Системы видеонаблюдения,Видеонаблюдение,Pelco IS90-DWV22,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Pelco IS90-DWV22,Pelco,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/2961.jpg
