_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
7324,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-G818,Sony SSC-G818,Sony SSC-G818,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-G818,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-G818,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony SSC-G213,АНАЛОГ ВЗАМЕН: Sony SSC-G213,0,catalog/img/7324.jpg
7325,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-G923,Sony SSC-G923,Sony SSC-G923,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-G923,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-G923,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony SSC-G213,АНАЛОГ ВЗАМЕН: Sony SSC-G213,0,catalog/img/7325.jpg
7326,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-G928,Sony SSC-G928,Sony SSC-G928,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-G928,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-G928,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony SSC-G213,АНАЛОГ ВЗАМЕН: Sony SSC-G213,0,catalog/img/7326.jpg
7327,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-M383CE,Sony SSC-M383CE,Sony SSC-M383CE,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-M383CE,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-M383CE,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SSC-M383CE  предлагает высокое качество изображения с четкостью в 570 ТВ-линий по конкурентной цене. С помощью использования ПЗС-технологии Sony Exwave HAD™ достигается необыкновенно высокая чувствительность в 0.07 люкс при F1.2 (50 IRE, включенной А","Sony SSC-M383CE  предлагает высокое качество изображения с четкостью в 570 ТВ-линий по конкурентной цене. С помощью использования ПЗС-технологии Sony Exwave HAD™ достигается необыкновенно высокая чувствительность в 0.07 люкс при F1.2 (50 IRE, включенной Автоматической Регулировке Усиления (AGC)) и отличное отношение шум-сигнал, более 50 дБ. Кроме того, SSC-M388CE обладает другими прекрасными функциями, такими как компенсация задней подсветки, Turbo AGC (Турбо АРУ), CCD Iris™ (ПЗС-диафрагма) и новый стильный и компактный дизайн
",0,catalog/img/7327.jpg
7328,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-M388CE,Sony SSC-M388CE,Sony SSC-M388CE,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-M388CE,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-M388CE,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SSC-M388CE может автоматически компенсировать условия задней подсветки включением режима Компенсации Задней Подсветки (BLC), замеренной по центру. Режим BLC (Компенсация Задней Подсветки) можно отключать.","Sony SSC-M388CE может автоматически компенсировать условия задней подсветки включением режима Компенсации Задней Подсветки (BLC), замеренной по центру. Режим BLC (Компенсация Задней Подсветки) можно отключать.",0,catalog/img/7328.jpg
7330,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-CD13VP,Sony SSC-CD13VP,Sony SSC-CD13VP,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD13VP,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD13VP,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","SonySSC-CD13VP предназначена предоставить пользователям улучшенные возможности при видеонаблюдении. Телекамеры такого типа идеально подходят для тех случаев, когда нужно вести наблюдение, не привлекая внимание внимания к оборудованию и при этом достаточно","SonySSC-CD13VP предназначена предоставить пользователям улучшенные возможности при видеонаблюдении. Телекамеры такого типа идеально подходят для тех случаев, когда нужно вести наблюдение, не привлекая внимание внимания к оборудованию и при этом достаточно эффективно вести наблюдение. Это зачастую требуется, например, в магазинах розничной торговли или же при установке телекамер на внешней поверхности зданий.",0,catalog/img/7330.jpg
7331,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-CD45P,Sony SSC-CD45P,Sony SSC-CD45P,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD45P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD45P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony N24,АНАЛОГ ВЗАМЕН: Sony N24,0,catalog/img/7331.jpg
7332,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-CD49P,Sony SSC-CD49P,Sony SSC-CD49P,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD49P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD49P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony N24,АНАЛОГ ВЗАМЕН: Sony N24,0,catalog/img/7332.jpg
7333,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-CD75P,Sony SSC-CD75P,Sony SSC-CD75P,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD75P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD75P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony N24,АНАЛОГ ВЗАМЕН: Sony N24,0,catalog/img/7333.jpg
7334,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-CD77P,Sony SSC-CD77P,Sony SSC-CD77P,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD77P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD77P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony N24,АНАЛОГ ВЗАМЕН: Sony N24,0,catalog/img/7334.jpg
7335,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Sony,Sony SSC-CD79P,Sony SSC-CD79P,Sony SSC-CD79P,"Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD79P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony SSC-CD79P,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony N24,АНАЛОГ ВЗАМЕН: Sony N24,0,catalog/img/7335.jpg
7336,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Sony,Sony NSR-1050H/1T,Sony NSR-1050H/1T,Sony NSR-1050H/1T,"Системы видеонаблюдения,IP-видеонаблюдение,Sony NSR-1050H/1T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony NSR-1050H/1T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony NSR-500,АНАЛОГ ВЗАМЕН: Sony NSR-500,0,catalog/img/7336.jpg
7337,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Sony,Sony NSR-1100/2T,Sony NSR-1100/2T,Sony NSR-1100/2T,"Системы видеонаблюдения,IP-видеонаблюдение,Sony NSR-1100/2T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony NSR-1100/2T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony NSR-500,АНАЛОГ ВЗАМЕН: Sony NSR-500,0,catalog/img/7337.jpg
7338,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Sony,Sony NSR-1200/4T,Sony NSR-1200/4T,Sony NSR-1200/4T,"Системы видеонаблюдения,IP-видеонаблюдение,Sony NSR-1200/4T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony NSR-1200/4T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Sony NSR-500/4T,АНАЛОГ ВЗАМЕН: Sony NSR-500/4T,0,catalog/img/7338.jpg
7339,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-S200/4T,Sony NSRE-S200/4T,Sony NSRE-S200/4T,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-S200/4T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-S200/4T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony	NSRE-S200	Устройство расширения (внешний диск) для NSR-1000 series NSRE-S200,Sony	NSRE-S200	Устройство расширения (внешний диск) для NSR-1000 series NSRE-S200,0,catalog/img/7339.jpg
7340,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSR-RM1,Sony NSR-RM1,Sony NSR-RM1,"Системы видеонаблюдения,Видеонаблюдение,Sony NSR-RM1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSR-RM1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony NSR-RM1 –крепление сетевого регистратора NSR в аппаратную стойку (шкаф) шириной 19"". Применим со всеми сетевыми регистраторами серии NRS.","Sony NSR-RM1 –крепление сетевого регистратора NSR в аппаратную стойку (шкаф) шириной 19"". Применим со всеми сетевыми регистраторами серии NRS.",0,catalog/img/7340.jpg
7341,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-RM2,Sony NSRE-RM2,Sony NSRE-RM2,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-RM2,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-RM2,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony NSRE-RM2 –Крепление для монтажа NSRE-Si8/1 в стойке,Sony NSRE-RM2 –Крепление для монтажа NSRE-Si8/1 в стойке,0,catalog/img/7341.jpg
7342,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-RM3,Sony NSRE-RM3,Sony NSRE-RM3,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-RM3,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-RM3,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony Sony NSRE-RM3 –крепление для монтажа NSRE-Si16/1 и NSRE-SJBOD16/1 в стойке.,Sony Sony NSRE-RM3 –крепление для монтажа NSRE-Si16/1 и NSRE-SJBOD16/1 в стойке.,0,catalog/img/7342.jpg
7343,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-SASCABLE,Sony NSRE-SASCABLE,Sony NSRE-SASCABLE,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-SASCABLE,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-SASCABLE,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony NSRE-SASCABLE Кабель подключения устройства расширения внешних дисков NSRE-SASCABLE.,Sony NSRE-SASCABLE Кабель подключения устройства расширения внешних дисков NSRE-SASCABLE.,8921,catalog/img/7343.jpg
7344,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-Si16/1,Sony NSRE-Si16/1,Sony NSRE-Si16/1,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-Si16/1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-Si16/1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony	NSRE-Si16/1	Шасси внешнего сетевого хранилища 16 слотов для регистраторов серии NSR-1000 NSRE-Si16/1.,Sony	NSRE-Si16/1	Шасси внешнего сетевого хранилища 16 слотов для регистраторов серии NSR-1000 NSRE-Si16/1.,224672,catalog/img/7344.jpg
7345,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-Si8/1,Sony NSRE-Si8/1,Sony NSRE-Si8/1,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-Si8/1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-Si8/1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony NSRE-Si8/1 –шасси внешнего сетевого хранилища 8 слотов для регистраторов серии NSR-1000 NSRE-Si8/1.,Sony NSRE-Si8/1 –шасси внешнего сетевого хранилища 8 слотов для регистраторов серии NSR-1000 NSRE-Si8/1.,173696,catalog/img/7345.jpg
7346,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSRE-SJBOD16/1,Sony NSRE-SJBOD16/1,Sony NSRE-SJBOD16/1,"Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-SJBOD16/1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSRE-SJBOD16/1,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony NSRE-SJBOD16/1 - устройство расширения (внешние диски 16 слотов) для NSRE-Si16/1 NSRE-SJBOD16/1.,Sony NSRE-SJBOD16/1 - устройство расширения (внешние диски 16 слотов) для NSRE-Si16/1 NSRE-SJBOD16/1.,0,catalog/img/7346.jpg
7347,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSBK-250,Sony NSBK-250,Sony NSBK-250,"Системы видеонаблюдения,Видеонаблюдение,Sony NSBK-250,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSBK-250,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony NSBK-250–блок для установки дополнительных жестких дисков для сетевых рекордеров NSR-100 и NSR-50.,Sony NSBK-250–блок для установки дополнительных жестких дисков для сетевых рекордеров NSR-100 и NSR-50.,0,catalog/img/7347.jpg
7348,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Sony,Sony NSBK-A16,Sony NSBK-A16,Sony NSBK-A16,"Системы видеонаблюдения,Видеонаблюдение,Sony NSBK-A16,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Sony NSBK-A16,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Sony NSBK-A16 –карта расширения аналоговых видеовходов.,Sony NSBK-A16 –карта расширения аналоговых видеовходов.,0,catalog/img/7348.jpg
7349,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО Sony,Sony,Sony IMZ-NS101M,Sony IMZ-NS101M,Sony IMZ-NS101M,"Системы видеонаблюдения,Программное обеспечение для систем видеонаблюдения,Sony IMZ-NS101M,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Программное обеспечение для систем видеонаблюдения,Sony IMZ-NS101M,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony IMZ-NS101M - это программное обеспечение для мониторинга и
управления RealShot Manager, лицензия для добавления 1 дополнительной
сетевой видеокамеры.","Sony IMZ-NS101M - это программное обеспечение для мониторинга и
управления RealShot Manager, лицензия для добавления 1 дополнительной
сетевой видеокамеры.",28320,catalog/img/7349.jpg
