_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
9476,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-503C,Quantum QM-503C,Quantum QM-503C,"Домофонные системы,Домофоны,Quantum QM-503C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-503C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Монитор видеодомофона,АНАЛОГ ВЗАМЕН: Монитор видеодомофона,0,catalog/img/9476.jpg
9477,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-503C EXEL,Quantum QM-503C EXEL,Quantum QM-503C EXEL,"Домофонные системы,Домофоны,Quantum QM-503C EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-503C EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Сопряженные видеодомофоны,АНАЛОГ ВЗАМЕН: Сопряженные видеодомофоны,0,catalog/img/9477.jpg
9478,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-503C K EXEL,Quantum QM-503C K EXEL,Quantum QM-503C K EXEL,"Домофонные системы,Домофоны,Quantum QM-503C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-503C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Сопряженные видеодомофоны,АНАЛОГ ВЗАМЕН: Сопряженные видеодомофоны,0,catalog/img/9478.jpg
9479,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-503C/64,Quantum QM-503C/64,Quantum QM-503C/64,"Домофонные системы,Домофоны,Quantum QM-503C/64,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-503C/64,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Quantum QM-503C/64 - четырехпроводный цветной видеомонитор, предназначенный для работы в составе видеодомофона для организации простейшей системы контроля доступа в помещение. Имеет возможность подключения двух вызывных устройств или одного вызывного устр","Quantum QM-503C/64 - четырехпроводный цветной видеомонитор, предназначенный для работы в составе видеодомофона для организации простейшей системы контроля доступа в помещение. Имеет возможность подключения двух вызывных устройств или одного вызывного устройства и дополнительной видеокамеры, параллельного включения до 4 мониторов в одной системе. В системе из нескольких видеомониторов может осуществляться связь или переадресация вызова от видеопанели между любыми двумя мониторами. Возможен просмотр изображения с любой подключенной видеопанели или камеры (изображение будет показываться в течение 90 сек после нажатия соответствующей кнопки). Монитор имеет кнопку управления электрическим замком, регулировки яркости и контрастности изображения, режим 'не беспокоить' (отключение сигнала вызова на мониторе при сохранении всех остальных функций) и встроенный блок видеопамяти на 64 кадра, позволяющий сохранять фотографии посетителей в ручном или автоматическом режиме с фиксацией даты и времени визита. Модель Quantum QM-503C/64 может применяться как недорогой видеодомофон для обеспечения безопасности и пропуска посетителей в квартирах, офисах, частных домах, коттеджах и других объектах, где требуется работа с двумя источниками видеосигнала, несколькими (до 4) принимающими устройствами и наличие видеопамяти",0,catalog/img/9479.jpg
9480,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-503C/64 EXEL,Quantum QM-503C/64 EXEL,Quantum QM-503C/64 EXEL,"Домофонные системы,Домофоны,Quantum QM-503C/64 EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-503C/64 EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-563C/64 Черный,АНАЛОГ ВЗАМЕН: Quantum QM-563C/64 Черный,0,catalog/img/9480.jpg
9481,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-503C/64 K EXEL,Quantum QM-503C/64 K EXEL,Quantum QM-503C/64 K EXEL,"Домофонные системы,Домофоны,Quantum QM-503C/64 K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-503C/64 K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-563C/64 Черный,АНАЛОГ ВЗАМЕН: Quantum QM-563C/64 Черный,0,catalog/img/9481.jpg
9482,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-703C,Quantum QM-703C,Quantum QM-703C,"Домофонные системы,Домофоны,Quantum QM-703C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-703C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-562C,АНАЛОГ ВЗАМЕН: Quantum QM-562C,0,catalog/img/9482.jpg
9483,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-704C,Quantum QM-704C,Quantum QM-704C,"Домофонные системы,Домофоны,Quantum QM-704C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-704C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-705C,АНАЛОГ ВЗАМЕН: Quantum QM-705C,0,catalog/img/9483.jpg
9485,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-704C K EXEL,Quantum QM-704C K EXEL,Quantum QM-704C K EXEL,"Домофонные системы,Домофоны,Quantum QM-704C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-704C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-705C K EXEL,АНАЛОГ ВЗАМЕН: Quantum QM-705C K EXEL,0,catalog/img/9485.jpg
9486,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-705C,Quantum QM-705C,Quantum QM-705C,"Домофонные системы,Домофоны,Quantum QM-705C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-705C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН:,АНАЛОГ ВЗАМЕН:,0,catalog/img/9486.jpg
9487,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-705C EXEL,Quantum QM-705C EXEL,Quantum QM-705C EXEL,"Домофонные системы,Домофоны,Quantum QM-705C EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-705C EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН:,АНАЛОГ ВЗАМЕН:,0,catalog/img/9487.jpg
9488,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-705C K EXEL,Quantum QM-705C K EXEL,Quantum QM-705C K EXEL,"Домофонные системы,Домофоны,Quantum QM-705C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-705C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН:,АНАЛОГ ВЗАМЕН:,0,catalog/img/9488.jpg
9489,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-561C,Quantum QM-561C,Quantum QM-561C,"Домофонные системы,Домофоны,Quantum QM-561C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-561C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-562C,АНАЛОГ ВЗАМЕН: Quantum QM-562C,0,catalog/img/9489.jpg
9490,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HPC EXEL,Quantum QM-4HPC EXEL,Quantum QM-4HPC EXEL,"Домофонные системы,Домофоны,Quantum QM-4HPC EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HPC EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/9490.jpg
9491,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HPC K EXEL,Quantum QM-4HPC K EXEL,Quantum QM-4HPC K EXEL,"Домофонные системы,Домофоны,Quantum QM-4HPC K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HPC K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-707C K_EXEL Черный,АНАЛОГ ВЗАМЕН: Quantum QM-707C K_EXEL Черный,0,catalog/img/9491.jpg
9492,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HPTNC2,Quantum QM-4HPTNC2,Quantum QM-4HPTNC2,"Домофонные системы,Домофоны,Quantum QM-4HPTNC2,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HPTNC2,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН:,АНАЛОГ ВЗАМЕН:,0,catalog/img/9492.jpg
9493,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-502C,Quantum QM-502C,Quantum QM-502C,"Домофонные системы,Домофоны,Quantum QM-502C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-502C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-704C,АНАЛОГ ВЗАМЕН: Quantum QM-704C,0,catalog/img/9493.jpg
9494,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-502C EXEL,Quantum QM-502C EXEL,Quantum QM-502C EXEL,"Домофонные системы,Домофоны,Quantum QM-502C EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-502C EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-704C EXEL,АНАЛОГ ВЗАМЕН: Quantum QM-704C EXEL,0,catalog/img/9494.jpg
9495,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-502C K EXEL,Quantum QM-502C K EXEL,Quantum QM-502C K EXEL,"Домофонные системы,Домофоны,Quantum QM-502C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-502C K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-704C K EXEL,АНАЛОГ ВЗАМЕН: Quantum QM-704C K EXEL,0,catalog/img/9495.jpg
9496,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-240C,Quantum QM-240C,Quantum QM-240C,"Домофонные системы,Домофоны,Quantum QM-240C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-240C,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-435C,АНАЛОГ ВЗАМЕН: Quantum QM-435C,0,catalog/img/9496.jpg
9497,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HPTN2,Quantum QM-4HPTN2,Quantum QM-4HPTN2,"Домофонные системы,Домофоны,Quantum QM-4HPTN2,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HPTN2,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-4HP(2 канала),АНАЛОГ ВЗАМЕН: Quantum QM-4HP(2 канала),0,catalog/img/9497.jpg
9498,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HP RK,Quantum QM-4HP RK,Quantum QM-4HP RK,"Домофонные системы,Домофоны,Quantum QM-4HP RK,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HP RK,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-4HP K EXEL,АНАЛОГ ВЗАМЕН: Quantum QM-4HP K EXEL,0,catalog/img/9498.jpg
9499,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HP EXEL,Quantum QM-4HP EXEL,Quantum QM-4HP EXEL,"Домофонные системы,Домофоны,Quantum QM-4HP EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HP EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/9499.jpg
9500,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HP K EXEL,Quantum QM-4HP K EXEL,Quantum QM-4HP K EXEL,"Домофонные системы,Домофоны,Quantum QM-4HP K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HP K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/9500.jpg
9501,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HP/256,Quantum QM-4HP/256,Quantum QM-4HP/256,"Домофонные системы,Домофоны,Quantum QM-4HP/256,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HP/256,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН,АНАЛОГ ВЗАМЕН,0,catalog/img/9501.jpg
9502,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HP/1024,Quantum QM-4HP/1024,Quantum QM-4HP/1024,"Домофонные системы,Домофоны,Quantum QM-4HP/1024,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HP/1024,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-437C,АНАЛОГ ВЗАМЕН: Quantum QM-437C,0,catalog/img/9502.jpg
9503,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4HP/SL01,Quantum QM-4HP/SL01,Quantum QM-4HP/SL01,"Домофонные системы,Домофоны,Quantum QM-4HP/SL01,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4HP/SL01,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-4HP/1024,АНАЛОГ ВЗАМЕН: Quantum QM-4HP/1024,0,catalog/img/9503.jpg
9504,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4MT/256,Quantum QM-4MT/256,Quantum QM-4MT/256,"Домофонные системы,Домофоны,Quantum QM-4MT/256,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4MT/256,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-4HP/256,АНАЛОГ ВЗАМЕН: Quantum QM-4HP/256,0,catalog/img/9504.jpg
9505,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4MT EXEL,Quantum QM-4MT EXEL,Quantum QM-4MT EXEL,"Домофонные системы,Домофоны,Quantum QM-4MT EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4MT EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/9505.jpg
9506,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-4MT K EXEL,Quantum QM-4MT K EXEL,Quantum QM-4MT K EXEL,"Домофонные системы,Домофоны,Quantum QM-4MT K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-4MT K EXEL,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-4MT EXEL,АНАЛОГ ВЗАМЕН: Quantum QM-4MT EXEL,0,catalog/img/9506.jpg
9509,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-A2-502,Quantum QM-A2-502,Quantum QM-A2-502,"Домофонные системы,Домофоны,Quantum QM-A2-502,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-A2-502,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Блоки видеопамяти,АНАЛОГ ВЗАМЕН: Блоки видеопамяти,0,catalog/img/9509.jpg
9511,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-305 Черный,Quantum QM-305 Черный,Quantum QM-305 Черный,"Домофонные системы,Домофоны,Quantum QM-305 Черный,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-305 Черный,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Quantum QM-305N Черный,АНАЛОГ ВЗАМЕН: Quantum QM-305N Черный,0,catalog/img/9511.jpg
9512,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-305C Черный,Quantum QM-305C Черный,Quantum QM-305C Черный,"Домофонные системы,Домофоны,Quantum QM-305C Черный,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-305C Черный,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН:,АНАЛОГ ВЗАМЕН:,0,catalog/img/9512.jpg
9513,Домофонные системы|Домофоны|Видеодомофон,Quantum,Quantum QM-706C/200 Silver,Quantum QM-706C/200 Silver,Quantum QM-706C/200 Silver,"Домофонные системы,Домофоны,Quantum QM-706C/200 Silver,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Quantum QM-706C/200 Silver,Quantum,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Quantum QM-706C/200 Silver - цветной монитор видеодомофона со встроенной памятью на 200 черно-белых кадра, с 7""-ым экраном, системой цветности PAL, позволяет подключать две вызывные панели с переговорным устройством и две дополнительные видеокамеры, втора","Quantum QM-706C/200 Silver - цветной монитор видеодомофона со встроенной памятью на 200 черно-белых кадра, с 7""-ым экраном, системой цветности PAL, позволяет подключать две вызывные панели с переговорным устройством и две дополнительные видеокамеры, вторая панель также может быть заменена на обычную видеокамеру, имеет функцию ""свободные руки"" и карту памяти SD до 2 Гб. Корпус видеодомофона имеет черный цвет с серебрянной окантовкой.",9525,catalog/img/9513.jpg
