_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
8929,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Arecont Vision ,Arecont Vision AV2110,Arecont Vision AV2110,Arecont Vision AV2110,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV2110,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV2110,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Arecont Vision AV2115,АНАЛОГ ВЗАМЕН: Arecont Vision AV2115,0,catalog/img/8929.jpg
8930,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Arecont Vision ,Arecont Vision AV2110-DN,Arecont Vision AV2110-DN,Arecont Vision AV2110-DN,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV2110-DN,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV2110-DN,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Arecont Vision AV2115DN,АНАЛОГ ВЗАМЕН: Arecont Vision AV2115DN,0,catalog/img/8930.jpg
8931,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Arecont Vision ,Arecont Vision AV3110,Arecont Vision AV3110,Arecont Vision AV3110,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV3110,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV3110,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Arecont Vision AV3115,АНАЛОГ ВЗАМЕН: Arecont Vision AV3115,0,catalog/img/8931.jpg
8932,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Arecont Vision ,Arecont Vision AV3110DN,Arecont Vision AV3110DN,Arecont Vision AV3110DN,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV3110DN,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV3110DN,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Arecont Vision AV3115DN,АНАЛОГ ВЗАМЕН: Arecont Vision AV3115DN,0,catalog/img/8932.jpg
8933,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Arecont Vision ,Arecont Vision AV5110,Arecont Vision AV5110,Arecont Vision AV5110,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV5110,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV5110,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Arecont Vision AV5115,АНАЛОГ ВЗАМЕН: Arecont Vision AV5115,0,catalog/img/8933.jpg
8934,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Arecont Vision ,Arecont Vision AV5110DN,Arecont Vision AV5110DN,Arecont Vision AV5110DN,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV5110DN,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision AV5110DN,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",15625,catalog/img/8934.jpg
8936,"Системы видеонаблюдения|IP-видеонаблюдение|Термокожухи, кронштейны, аксессуары",Arecont Vision ,Arecont Vision DOME5-I,Arecont Vision DOME5-I,Arecont Vision DOME5-I,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision DOME5-I,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision DOME5-I,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",8525,catalog/img/8936.jpg
8937,"Системы видеонаблюдения|IP-видеонаблюдение|Термокожухи, кронштейны, аксессуары",Arecont Vision ,Arecont Vision DOME6-I-C,Arecont Vision DOME6-I-C,Arecont Vision DOME6-I-C,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision DOME6-I-C,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision DOME6-I-C,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/8937.jpg
8938,"Системы видеонаблюдения|IP-видеонаблюдение|Термокожухи, кронштейны, аксессуары",Arecont Vision ,Arecont Vision DOME6-I-W,Arecont Vision DOME6-I-W,Arecont Vision DOME6-I-W,"Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision DOME6-I-W,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Arecont Vision DOME6-I-W,Arecont Vision ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/8938.jpg
8946,Домофонные системы|Домофоны|Видеодомофон,Commax,Commax DPV- 4LH ,Commax DPV- 4LH ,Commax DPV- 4LH ,"Домофонные системы,Домофоны,Commax DPV- 4LH ,Commax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Commax DPV- 4LH ,Commax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Commax DPV-4LH серый,АНАЛОГ ВЗАМЕН: Commax DPV-4LH серый,0,catalog/img/8946.jpg
8947,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Spymax,Spymax RA-0604L,Spymax RA-0604L,Spymax RA-0604L,"Системы видеонаблюдения,Видеонаблюдение,Spymax RA-0604L,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax RA-0604L,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН,АНАЛОГ ВЗАМЕН,0,catalog/img/8947.jpg
8948,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Spymax,Spymax RA-0604AL,Spymax RA-0604AL,Spymax RA-0604AL,"Системы видеонаблюдения,Видеонаблюдение,Spymax RA-0604AL,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax RA-0604AL,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Spymax RS-1204AM,АНАЛОГ ВЗАМЕН: Spymax RS-1204AM,0,catalog/img/8948.jpg
8949,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,AXIS,AXIS P3346 (0369-001),AXIS P3346 (0369-001),AXIS P3346 (0369-001),"Системы видеонаблюдения,IP-видеонаблюдение,AXIS P3346 (0369-001),AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,AXIS P3346 (0369-001),AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Купольная мегапиксельная (Full HDTV) сетевая камера AXIS P3346 (0369-001) – это превосходное средство для профессионального наблюдения с функцией день/ночь для внутренних помещений и удаленного мониторинга ответственных зон. Камера предлагает компактное и,"Купольная мегапиксельная (Full HDTV) сетевая камера AXIS P3346 (0369-001) – это превосходное средство для профессионального наблюдения с функцией день/ночь для внутренних помещений и удаленного мониторинга ответственных зон. Камера предлагает компактное и экономичное решение с неагресивным дизайном и эффективной защитой от взлома. Удобное крепление AXIS P3346 (0369-001) к потолку или стене позволяет использовать любые установки углов поворота, наклона и вращения варифокального объектива. AXIS P3346 (0369-001) обеспечивает поддержку дуплексного звука, что позволяет удаленному пользователю не только видеть, но и слышать происходящее на наблюдаемом участке, а также передавать просьбы и указания посетителям или нарушителям, повышая тем самым возможности мониторинга. Благодаря высококачественной мегапиксельной матрице построчной развертки, функции день/ночь и видеоряду формата Full HDTV камера обеспечивает четкое, яркое изображение даже при плохом освещении. Поддержка программного обеспечения для управления режимами видеонаблюдения делает камеру AXIS P3346 (0369-001) прекрасным решением для обеспечения безопасности магазинов, школ, банков, других офисных зданий с помощью локальной сети или Интернет.",70704,catalog/img/8949.jpg
8950,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,AXIS,AXIS P3346-V (0370-001)  ,AXIS P3346-V (0370-001)  ,AXIS P3346-V (0370-001)  ,"Системы видеонаблюдения,IP-видеонаблюдение,AXIS P3346-V (0370-001)  ,AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,AXIS P3346-V (0370-001)  ,AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: AXIS P3367-V (0406-001),АНАЛОГ ВЗАМЕН: AXIS P3367-V (0406-001),0,catalog/img/8950.jpg
8951,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,AXIS,AXIS P3346-VE (0371-001) ,AXIS P3346-VE (0371-001) ,AXIS P3346-VE (0371-001) ,"Системы видеонаблюдения,IP-видеонаблюдение,AXIS P3346-VE (0371-001) ,AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,AXIS P3346-VE (0371-001) ,AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",,,0,catalog/img/8951.jpg
8954,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MicroDigital,MicroDigital MDR-4500,MicroDigital MDR-4500,MicroDigital MDR-4500,"Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDR-4500,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDR-4500,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8954.jpg
8955,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MicroDigital,MicroDigital MDR-8500,MicroDigital MDR-8500,MicroDigital MDR-8500,"Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDR-8500,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDR-8500,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: MicroDigital MDR-8900,АНАЛОГ ВЗАМЕН: MicroDigital MDR-8900,0,catalog/img/8955.jpg
8956,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MicroDigital,MicroDigital MDR-16500,MicroDigital MDR-16500,MicroDigital MDR-16500,"Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDR-16500,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDR-16500,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: MicroDigital MDR-16900,АНАЛОГ ВЗАМЕН: MicroDigital MDR-16900,0,catalog/img/8956.jpg
8957,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,MicroDigital,MicroDigital MDC-6220Z27-116Н,MicroDigital MDC-6220Z27-116Н,MicroDigital MDC-6220Z27-116Н,"Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDC-6220Z27-116Н,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDC-6220Z27-116Н,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8957.jpg
8958,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,MicroDigital,MicroDigital MDC-6220TDN-10H,MicroDigital MDC-6220TDN-10H,MicroDigital MDC-6220TDN-10H,"Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDC-6220TDN-10H,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDC-6220TDN-10H,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: MicroDigital MDC-6221VTD-35H,АНАЛОГ ВЗАМЕН: MicroDigital MDC-6221VTD-35H,0,catalog/img/8958.jpg
8959,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,MicroDigital,MicroDigital MDC-6220VTD-10Н,MicroDigital MDC-6220VTD-10Н,MicroDigital MDC-6220VTD-10Н,"Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDC-6220VTD-10Н,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,MicroDigital MDC-6220VTD-10Н,MicroDigital,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","MicroDigital MDC-6220VTD-10Н - корпусная видеокамера День/Ночь производства компании Microdigital, предназначенная для стабильной работы в самых суровых уличных условиях. MicroDigital MDC-6220VTD-10Н оснащена встроенными нагревательными элементами, обеспе","MicroDigital MDC-6220VTD-10Н - корпусная видеокамера День/Ночь производства компании Microdigital, предназначенная для стабильной работы в самых суровых уличных условиях. MicroDigital MDC-6220VTD-10Н оснащена встроенными нагревательными элементами, обеспечивающими обогрев видеокамеры, а корпус имеет степень защиты от пыли и влаги IP 66, что делает видеокамеру практически неуязвимой. Камера оснащена матрицей высокого разрешения, что позволяет добиться более качественной и ясной картинки изображения. MicroDigital MDC-6220VTD-10Н снабжена встроенной ИК – подсветкой (10 ИК-диодов), обеспечивающей работу на расстоянии до 100 метров, и убираемым ИК-фильтром, благодаря чему видеокамера может осуществлять круглосуточное видеонаблюдение в условиях полного отсутствия освещения. Минимальная освещенность в черно-белом режиме 0.03 лк. Отдельно следует упомянуть, что данная модель видеокамер MicroDigital обладает возможностью дистанционного управления объективом (6.0~50.0мм). что делает устройство более эффективным.",0,catalog/img/8959.jpg
